S:BB3_TEN:BT-CGB-XC6+XJ6.data,25.0
S:BB3_TEN:BT-GBL-XE6+XJ6.data,25.0
S:BB3_TEN:BT-R-XB6+XJ6.data,25.0
S:BB3_TEN:BT-TN+XJ6.data,25.0
S:BB3_TEN:BT-TS-XA6+XJ6.data,38.0
S:BB3_TEN:BT-ZN+XJ6.data,25.0
S:BB3_TEN:CGB-GBL-XE6+XC6.data,15.0
S:BB3_TEN:CGB-GBM-XE6+XC6.data,21.0
S:BB3_TEN:CGB-GBX-XE6+XC6.data,8.0
S:BB3_TEN:CGB-OAT-XE6+XC6.data,15.0
S:BB3_TEN:CGB-R-XB6+XC6.data,15.0
S:BB3_TEN:CGB-TN+XC6.data,15.0
S:BB3_TEN:CGB-UB+XC6.data,13.0
S:BB3_TEN:CGB-ZB+XC6.data,15.0
S:BB3_TEN:CGB-ZN+XC6.data,15.0
S:BB3_TEN:CGF-ZF+XC6.data,33.0
S:BB3_TEN:GBL-R-XB6+XE6.data,15.0
S:BB3_TEN:GBL-TN+XE6.data,15.0
S:BB3_TEN:GBL-UB+XE6.data,15.0
S:BB3_TEN:GBL-US10Y+XE6.data,15.0
S:BB3_TEN:GBL-ZB+XE6.data,15.0
S:BB3_TEN:GBL-ZN+XE6.data,15.0
S:BB3_TEN:GBS-ZT+XE6.data,30.0
S:BB3_TEN:GBX-R-XB6+XE6.data,15.0
S:BB3_TEN:GBX-UB+XE6.data,15.0
S:BB3_TEN:GBX-ZB+XE6.data,15.0
S:BB3_TEN:GBX-ZN+XE6.data,15.0
S:BB3_TEN:OAT-R-XB6+XE6.data,20.0
S:BB3_TEN:OAT-TN+XE6.data,20.0
S:BB3_TEN:OAT-ZN+XE6.data,15.0
S:BB3_TEN:R-TN+XB6.data,11.0
S:BB3_TEN:R-UB+XB6.data,11.0
S:BB3_TEN:R-ZB+XB6.data,13.0
S:BB3_TEN:R-ZN+XB6.data,13.0
S:BB3_TEN:TS-CGB-XC6+XA6.data,25.0
S:BB3_TEN:TS-GBL-XE6+XA6.data,25.0
S:BB3_TEN:TS-GBX-XE6+XA6.data,26.0
S:BB3_TEN:TS-OAT-XE6+XA6.data,25.0
S:BB3_TEN:TS-R-XB6+XA6.data,25.0
S:BB3_TEN:TS-TN+XA6.data,25.0
S:BB3_TEN:TS-UB+XA6.data,26.0
S:BB3_TEN:TS-ZB+XA6.data,25.0
S:BB3_TEN:TS-ZN+XA6.data,25.0
S:BB3_TEN:YS-ZF+XA6.data,40.0
S:BB3_TEN:ZN-GBL-XE6.data,13.0
S:BB3_TEN:ZN-R-XB6.data,13.0
